Energy(eV),-8,-2,0,2,8,-8,-2,0,2,8,Wavelenght,X.8
15.39654,9.87652,11.15206,10.4205,9.60686,8.25635,0.18157,0.23595,0.20175,0.17928,0.16856,805.3757533,16.856
15.40654,9.90735,11.13343,10.42089,9.60445,8.24752,0.18,0.23554,0.20001,0.17817,0.16855,804.853004,16.855
15.41654,9.9341,11.10994,10.41719,9.60004,8.23425,0.17844,0.23503,0.19827,0.17713,0.16856,804.3309329,16.856
15.42654,9.9569,11.08191,10.4095,9.59371,8.21625,0.1769,0.23442,0.19656,0.17618,0.16861,803.8095386,16.861
15.43654,9.97601,11.04966,10.3979,9.5855,8.19333,0.17542,0.23371,0.19491,0.1753,0.16869,803.2888199,16.869
15.44655,9.99175,11.01352,10.38239,9.57542,8.16549,0.174,0.2329,0.19334,0.17451,0.1688,802.7682557,16.88
15.45655,10.0045,10.97384,10.36294,9.56345,8.13286,0.17267,0.232,0.19186,0.1738,0.16896,802.2488848,16.896
15.46655,10.01469,10.93096,10.33949,9.54948,8.09574,0.17145,0.23099,0.1905,0.17316,0.16915,801.7301855,16.915
15.47655,10.02278,10.88534,10.31201,9.53335,8.05455,0.17034,0.2299,0.18926,0.17258,0.1694,801.2121565,16.94
15.48655,10.02928,10.83735,10.28044,9.51489,8.00983,0.16935,0.22872,0.18816,0.17207,0.16971,800.6947965,16.971
15.49655,10.03475,10.78747,10.24484,9.49386,7.96219,0.16849,0.22746,0.18721,0.17159,0.17009,800.1781042,17.009
15.50655,10.03974,10.7361,10.20532,9.47011,7.91224,0.16776,0.22614,0.1864,0.17115,0.17054,799.6620783,17.054
15.51655,10.04485,10.68361,10.16211,9.44354,7.86063,0.16717,0.22476,0.18574,0.17074,0.17107,799.1467175,17.107
15.52655,10.05069,10.6303,10.11554,9.41416,7.80793,0.1667,0.22333,0.18523,0.17035,0.17168,798.6320206,17.168
15.53655,10.0578,10.57638,10.06607,9.38216,7.75468,0.16637,0.22188,0.18485,0.16997,0.17236,798.1179863,17.236
15.54656,10.06672,10.52199,10.01426,9.34782,7.70131,0.16615,0.22042,0.18461,0.16961,0.17311,797.6041002,17.311
15.55656,10.07787,10.46717,9.96075,9.31163,7.64819,0.16604,0.21898,0.18449,0.16926,0.17393,797.0913878,17.393
15.56656,10.09161,10.41194,9.90621,9.27414,7.59561,0.16604,0.21756,0.18449,0.16894,0.17479,796.5793342,17.479
15.57656,10.10815,10.35628,9.85131,9.23598,7.54378,0.16613,0.21618,0.18459,0.16864,0.1757,796.067938,17.57
15.58656,10.12762,10.30019,9.79668,9.19783,7.49285,0.16631,0.21486,0.18478,0.16837,0.17662,795.557198,17.662
15.59656,10.14997,10.24368,9.74287,9.16031,7.44297,0.16656,0.2136,0.18507,0.16814,0.17755,795.047113,17.755
15.60656,10.17504,10.1868,9.69036,9.12399,7.39421,0.16689,0.21242,0.18543,0.16795,0.17848,794.5376816,17.848
15.61656,10.20254,10.12963,9.63952,9.08932,7.34672,0.16728,0.21133,0.18587,0.1678,0.17939,794.0289027,17.939
15.62656,10.23203,10.0723,9.59065,9.05664,7.30058,0.16774,0.21033,0.18638,0.1677,0.18026,793.5207749,18.026
15.63656,10.2629,10.01494,9.54399,9.02611,7.25593,0.16827,0.20943,0.18697,0.16765,0.18109,793.013297,18.109
15.64657,10.29449,9.95771,9.49968,8.99778,7.21291,0.16887,0.20863,0.18764,0.16764,0.18186,792.5059614,18.186
15.65657,10.32598,9.90079,9.45788,8.97159,7.17166,0.16955,0.20795,0.18839,0.1677,0.18256,791.9997803,18.256
15.66657,10.35657,9.84437,9.41865,8.94739,7.13228,0.17031,0.2074,0.18923,0.16782,0.18319,791.4942454,18.319
15.67657,10.38542,9.78864,9.38206,8.92501,7.0949,0.17115,0.20698,0.19017,0.168,0.18374,790.9893555,18.374
15.68657,10.4118,9.73381,9.34812,8.90425,7.05959,0.17209,0.2067,0.19121,0.16825,0.18421,790.4851092,18.421
15.69657,10.43503,9.68012,9.31684,8.88493,7.02639,0.17311,0.20656,0.19235,0.16858,0.18459,789.9815055,18.459
15.70657,10.45459,9.62786,9.28817,8.86692,6.99533,0.17423,0.20656,0.19359,0.169,0.18489,789.4785431,18.489
15.71657,10.47008,9.5773,9.26204,8.85005,6.96641,0.17544,0.20672,0.19493,0.1695,0.18509,788.9762206,18.509
15.72657,10.48123,9.52878,9.23835,8.83424,6.93959,0.17674,0.20702,0.19637,0.17009,0.18521,788.474537,18.521
15.73657,10.48791,9.48265,9.21697,8.81935,6.9148,0.17811,0.20747,0.1979,0.17078,0.18524,787.973491,18.524
15.74658,10.49003,9.43922,9.1977,8.80528,6.89192,0.17956,0.20807,0.19951,0.17156,0.18519,787.4725813,18.519
15.75658,10.48758,9.3988,9.18038,8.79184,6.87082,0.18106,0.2088,0.20118,0.17243,0.18506,786.9728076,18.506
15.76658,10.4806,9.36164,9.16477,8.77885,6.85129,0.18261,0.20967,0.2029,0.17337,0.18485,786.4736677,18.485
15.77658,10.46911,9.32792,9.15063,8.76608,6.83313,0.18418,0.21067,0.20465,0.17436,0.18458,785.9751606,18.458
15.78658,10.45321,9.29772,9.13771,8.75324,6.81613,0.18576,0.21179,0.2064,0.1754,0.18424,785.4772851,18.424
15.79658,10.43301,9.27105,9.12575,8.74007,6.80007,0.18733,0.21302,0.20815,0.17645,0.18385,784.98004,18.385
15.80658,10.40873,9.2478,9.1145,8.72624,6.78479,0.18887,0.21436,0.20986,0.1775,0.18341,784.483424,18.341
15.81658,10.38067,9.22781,9.10372,8.7115,6.77019,0.19037,0.21581,0.21153,0.17853,0.18293,783.987436,18.293
15.82658,10.34929,9.21081,9.09316,8.69561,6.7562,0.19182,0.21736,0.21313,0.17951,0.18242,783.4920747,18.242
15.83658,10.31509,9.19649,9.08263,8.67843,6.74281,0.1932,0.219,0.21467,0.18043,0.18188,782.9973391,18.188
15.84658,10.27873,9.18451,9.0719,8.65982,6.73,0.19451,0.22075,0.21613,0.18126,0.18131,782.5032278,18.131
15.85659,10.24087,9.17449,9.06079,8.63977,6.71779,0.19575,0.22258,0.2175,0.182,0.18073,782.0092466,18.073
15.86659,10.2022,9.16606,9.04907,8.6183,6.70613,0.19692,0.2245,0.2188,0.18261,0.18013,781.5163813,18.013
15.87659,10.16343,9.15879,9.03656,8.5955,6.69501,0.19801,0.22648,0.22001,0.18311,0.17953,781.0241368,17.953
15.88659,10.12516,9.15228,9.02303,8.57149,6.68433,0.19903,0.22852,0.22114,0.18348,0.17893,780.532512,17.893
15.89659,10.088,9.14612,9.00823,8.54644,6.674,0.19997,0.23061,0.22219,0.18371,0.17833,780.0415058,17.833
15.90659,10.05246,9.13986,8.99192,8.52053,6.66391,0.20084,0.23272,0.22316,0.18381,0.17773,779.5511169,17.773
15.91659,10.01902,9.13313,8.9739,8.49398,6.65392,0.20164,0.23483,0.22404,0.1838,0.17714,779.0613442,17.714
15.92659,9.9881,9.12551,8.95395,8.46702,6.64389,0.20236,0.23693,0.22484,0.18367,0.17656,778.5721865,17.656
15.93659,9.96009,9.11665,8.93192,8.43988,6.63368,0.203,0.239,0.22555,0.18344,0.17598,778.0836427,17.598
15.9466,9.93534,9.10628,8.90774,8.41283,6.62319,0.20355,0.24101,0.22616,0.18313,0.1754,777.5952241,17.54
15.9566,9.91413,9.09414,8.88142,8.38611,6.61229,0.20401,0.24294,0.22667,0.18275,0.17482,777.1079052,17.482
15.9666,9.89675,9.0801,8.85304,8.35992,6.60093,0.20437,0.24478,0.22707,0.1823,0.17424,776.6211967,17.424
15.9766,9.88341,9.06408,8.82281,8.33445,6.58909,0.20462,0.2465,0.22736,0.18181,0.17365,776.1350976,17.365
15.9866,9.87425,9.04618,8.79099,8.30981,6.57683,0.20476,0.24809,0.22751,0.18127,0.17305,775.6496065,17.305
15.9966,9.86933,9.02657,8.75793,8.28604,6.56428,0.20477,0.24953,0.22752,0.1807,0.17245,775.1647225,17.245
16.0066,9.86859,9.00553,8.72402,8.26314,6.55167,0.20465,0.25081,0.22739,0.1801,0.17183,774.6804443,17.183
16.0166,9.87189,8.98343,8.68963,8.24104,6.53926,0.2044,0.25193,0.22711,0.17948,0.17122,774.1967709,17.122
16.0266,9.87894,8.96071,8.65518,8.21966,6.5274,0.20401,0.25289,0.22667,0.17884,0.1706,773.713701,17.06
16.0366,9.88935,8.93775,8.621,8.19891,6.51646,0.20347,0.25369,0.22608,0.17818,0.16999,773.2312336,16.999
16.04661,9.90265,8.91491,8.58739,8.17868,6.5068,0.20279,0.25435,0.22533,0.17752,0.16938,772.7488859,16.938
16.05661,9.91829,8.89245,8.55459,8.15894,6.49873,0.20198,0.25487,0.22442,0.17685,0.16878,772.2676206,16.878
16.06661,9.93566,8.87057,8.52279,8.13968,6.49253,0.20103,0.25526,0.22336,0.17618,0.1682,771.7869544,16.82
16.07661,9.95411,8.84933,8.49213,8.12092,6.48839,0.19995,0.25554,0.22217,0.17552,0.16763,771.3068862,16.763
16.08661,9.97301,8.82873,8.46272,8.10273,6.48645,0.19876,0.2557,0.22084,0.17487,0.16707,770.8274148,16.707
16.09661,9.99168,8.80866,8.4346,8.08521,6.48675,0.19746,0.25576,0.2194,0.17424,0.16653,770.3485392,16.653
16.10661,10.00953,8.78901,8.4078,8.0685,6.48924,0.19607,0.25571,0.21786,0.17363,0.166,769.8702582,16.6
16.11661,10.02592,8.76963,8.38231,8.05276,6.49383,0.19461,0.25555,0.21623,0.17305,0.16547,769.3925708,16.547
16.12661,10.04037,8.75041,8.35811,8.03815,6.50033,0.19309,0.25528,0.21454,0.17248,0.16494,768.9154757,16.494
16.13661,10.0524,8.73128,8.33513,8.02483,6.5085,0.19152,0.2549,0.2128,0.17193,0.1644,768.438972,16.44
16.14662,10.06165,8.7122,8.3133,8.01293,6.518,0.18992,0.2544,0.21103,0.1714,0.16385,767.9625829,16.385
