Energy(eV),-8,-2,0,2,8,-8,-2,0,2,8,wavelength,X.8-1,
15.82658,10.34929,9.21081,9.09316,8.69561,6.7562,0.15451,0.1551,0.16099,0.14994,0.01841,783.4920747,1.841,
15.83658,10.31509,9.19649,9.08263,8.67843,6.74281,0.15459,0.15442,0.16088,0.14987,0.01822,782.9973391,1.822,
15.84658,10.27873,9.18451,9.0719,8.65982,6.73,0.15453,0.15385,0.16081,0.14977,0.01803,782.5032278,1.803,
15.85659,10.24087,9.17449,9.06079,8.63977,6.71779,0.15434,0.15336,0.16076,0.14965,0.01785,782.0092466,1.785,
15.86659,10.2022,9.16606,9.04907,8.6183,6.70613,0.15404,0.15297,0.16075,0.14949,0.01766,781.5163813,1.766,
15.87659,10.16343,9.15879,9.03656,8.5955,6.69501,0.15363,0.15267,0.16076,0.14929,0.01749,781.0241368,1.749,
15.88659,10.12516,9.15228,9.02303,8.57149,6.68433,0.15314,0.15244,0.16078,0.14904,0.01731,780.532512,1.731,
15.89659,10.088,9.14612,9.00823,8.54644,6.674,0.15258,0.15228,0.16081,0.14874,0.01713,780.0415058,1.713,
15.90659,10.05246,9.13986,8.99192,8.52053,6.66391,0.15197,0.15218,0.16084,0.14839,0.01696,779.5511169,1.696,
15.91659,10.01902,9.13313,8.9739,8.49398,6.65392,0.15132,0.15213,0.16086,0.14799,0.01679,779.0613442,1.679,
15.92659,9.9881,9.12551,8.95395,8.46702,6.64389,0.15064,0.15212,0.16085,0.14754,0.01661,778.5721865,1.661,
15.93659,9.96009,9.11665,8.93192,8.43988,6.63368,0.14996,0.15212,0.16081,0.14705,0.01644,778.0836427,1.644,
15.9466,9.93534,9.10628,8.90774,8.41283,6.62319,0.14929,0.15214,0.16072,0.14652,0.01627,777.5952241,1.627,
15.9566,9.91413,9.09414,8.88142,8.38611,6.61229,0.14865,0.15215,0.16057,0.14596,0.0161,777.1079052,1.61,
15.9666,9.89675,9.0801,8.85304,8.35992,6.60093,0.14805,0.15214,0.16035,0.14537,0.01593,776.6211967,1.593,
15.9766,9.88341,9.06408,8.82281,8.33445,6.58909,0.14751,0.1521,0.16005,0.14477,0.01576,776.1350976,1.576,
15.9866,9.87425,9.04618,8.79099,8.30981,6.57683,0.14704,0.15201,0.15967,0.14415,0.01559,775.6496065,1.559,
15.9966,9.86933,9.02657,8.75793,8.28604,6.56428,0.14666,0.15187,0.15921,0.14353,0.01542,775.1647225,1.542,
16.0066,9.86859,9.00553,8.72402,8.26314,6.55167,0.14639,0.15168,0.15867,0.14291,0.01525,774.6804443,1.525,
16.0166,9.87189,8.98343,8.68963,8.24104,6.53926,0.14623,0.15144,0.15806,0.14229,0.01508,774.1967709,1.508,
16.0266,9.87894,8.96071,8.65518,8.21966,6.5274,0.14618,0.15115,0.15739,0.14167,0.01491,773.713701,1.491,
16.0366,9.88935,8.93775,8.621,8.19891,6.51646,0.14627,0.15081,0.15666,0.14106,0.01474,773.2312336,1.474,
16.04661,9.90265,8.91491,8.58739,8.17868,6.5068,0.14648,0.15045,0.15588,0.14044,0.01457,772.7488859,1.457,
16.05661,9.91829,8.89245,8.55459,8.15894,6.49873,0.14681,0.15006,0.15507,0.13983,0.0144,772.2676206,1.44,
16.06661,9.93566,8.87057,8.52279,8.13968,6.49253,0.14726,0.14966,0.15423,0.13921,0.01423,771.7869544,1.423,
16.07661,9.95411,8.84933,8.49213,8.12092,6.48839,0.14783,0.14926,0.15338,0.13858,0.01407,771.3068862,1.407,
16.08661,9.97301,8.82873,8.46272,8.10273,6.48645,0.14849,0.14887,0.15251,0.13795,0.0139,770.8274148,1.39,
16.09661,9.99168,8.80866,8.4346,8.08521,6.48675,0.14925,0.14848,0.15165,0.13731,0.01374,770.3485392,1.374,
16.10661,10.00953,8.78901,8.4078,8.0685,6.48924,0.15008,0.14809,0.15078,0.13667,0.01358,769.8702582,1.358,
16.11661,10.02592,8.76963,8.38231,8.05276,6.49383,0.15098,0.14771,0.14993,0.13602,0.01343,769.3925708,1.343,
16.12661,10.04037,8.75041,8.35811,8.03815,6.50033,0.15192,0.14733,0.14909,0.13538,0.01327,768.9154757,1.327,
16.13661,10.0524,8.73128,8.33513,8.02483,6.5085,0.15289,0.14695,0.14826,0.13475,0.01312,768.438972,1.312,
16.14662,10.06165,8.7122,8.3133,8.01293,6.518,0.15387,0.14656,0.14745,0.13413,0.01297,767.9625829,1.297,
16.15662,10.06784,8.6932,8.29253,8.00259,6.52847,0.15486,0.14617,0.14666,0.13352,0.01283,767.4872591,1.283,
16.16662,10.07077,8.67436,8.27272,7.99387,6.53954,0.15584,0.14577,0.14589,0.13295,0.01269,767.0125233,1.269,
16.17662,10.07027,8.65577,8.25377,7.98686,6.55079,0.1568,0.14536,0.14513,0.1324,0.01255,766.5383745,1.255,
16.18662,10.06622,8.63755,8.23562,7.9816,6.5618,0.15772,0.14495,0.14438,0.13189,0.01242,766.0648116,1.242,
16.19662,10.05853,8.61982,8.2182,7.9781,6.57221,0.15861,0.14453,0.14365,0.13142,0.01229,765.5918334,1.229,
16.20662,10.04705,8.60268,8.2015,7.97634,6.58169,0.15945,0.14412,0.14292,0.13099,0.01217,765.1194388,1.217,
16.21662,10.03165,8.58624,8.18552,7.97631,6.58993,0.16023,0.14371,0.14221,0.13061,0.01205,764.6476269,1.205,
16.22662,10.01215,8.57056,8.17028,7.97791,6.59672,0.16094,0.14331,0.1415,0.13029,0.01193,764.1763966,1.193,
16.23662,9.9884,8.55567,8.15581,7.98104,6.60188,0.16156,0.14292,0.14081,0.13002,0.01182,763.7057466,1.182,
16.24663,9.96026,8.54159,8.14219,7.98557,6.60529,0.16207,0.14255,0.14012,0.12981,0.01171,763.2352063,1.171,
16.25663,9.92771,8.52831,8.12946,7.99135,6.60689,0.16247,0.14221,0.13944,0.12966,0.01161,762.7657147,1.161,
16.26663,9.89085,8.5158,8.11769,7.99819,6.60662,0.16273,0.14188,0.13878,0.12956,0.01151,762.2968003,1.151,
16.27663,9.84996,8.50397,8.10695,8.0059,6.60447,0.16284,0.14158,0.13813,0.12952,0.01141,761.828462,1.141,
16.28663,9.80549,8.49278,8.0973,8.01427,6.60045,0.16279,0.1413,0.1375,0.12953,0.01132,761.3606989,1.132,
16.29663,9.75807,8.48209,8.0888,8.02306,6.59461,0.16257,0.14105,0.13688,0.1296,0.01123,760.8935099,1.123,
16.30663,9.70849,8.4718,8.08153,8.03203,6.58702,0.16219,0.14082,0.13629,0.12971,0.01114,760.4268938,1.114,
16.31663,9.65762,8.46178,8.07553,8.04093,6.57782,0.16165,0.14062,0.13573,0.12986,0.01105,759.9608498,1.105,
16.32663,9.60639,8.45191,8.07087,8.0495,6.56718,0.16098,0.14043,0.13519,0.13004,0.01096,759.4953766,1.096,
16.33663,9.55571,8.44205,8.06758,8.05751,6.55533,0.16018,0.14027,0.13469,0.13025,0.01087,759.0304732,1.087,
16.34663,9.50646,8.43209,8.06567,8.06478,6.54255,0.15929,0.14012,0.13422,0.13048,0.01079,758.5661387,1.079,
16.35664,9.45937,8.42194,8.06511,8.07121,6.52916,0.15834,0.13999,0.13379,0.13072,0.01071,758.1019085,1.071,
16.36664,9.41508,8.41146,8.06585,8.07676,6.51543,0.15734,0.13986,0.13341,0.13096,0.01063,757.638709,1.063,
16.37664,9.37404,8.40063,8.0678,8.08152,6.50173,0.15633,0.13974,0.13307,0.1312,0.01055,757.1760752,1.055,
16.38664,9.33654,8.38938,8.07084,8.08563,6.48833,0.15533,0.13962,0.13277,0.13143,0.01047,756.714006,1.047,
16.39664,9.3027,8.3777,8.07484,8.08935,6.4755,0.15436,0.1395,0.13252,0.13165,0.01039,756.2525005,1.039,
16.40664,9.27243,8.3656,8.07965,8.09298,6.46344,0.15345,0.13937,0.13231,0.13186,0.01032,755.7915576,1.032,
16.41664,9.24555,8.35312,8.08514,8.09682,6.45228,0.1526,0.13924,0.13213,0.13208,0.01024,755.3311762,1.024,
16.42664,9.22173,8.34032,8.09122,8.10117,6.44211,0.15182,0.13911,0.132,0.13231,0.01017,754.8713553,1.017,
16.43664,9.20056,8.32725,8.0978,8.10626,6.43289,0.15111,0.13896,0.13189,0.13256,0.0101,754.412094,1.01,
16.44665,9.1816,8.31399,8.10481,8.11221,6.42454,0.15047,0.13882,0.13182,0.13284,0.01004,753.9529327,1.004,
16.45665,9.16441,8.30059,8.11224,8.11905,6.4169,0.1499,0.13867,0.13178,0.13316,0.00997,753.4947878,0.997,
16.46665,9.14853,8.28712,8.12009,8.12668,6.40975,0.1494,0.13852,0.13176,0.13353,0.00991,753.0371994,0.991,
16.47665,9.13362,8.27361,8.12841,8.13492,6.40286,0.14894,0.13837,0.13177,0.13395,0.00985,752.5801665,0.985,
16.48665,9.11933,8.26009,8.13728,8.14347,6.39598,0.14852,0.13822,0.13181,0.13443,0.00979,752.123688,0.979,
16.49665,9.1054,8.24653,8.14677,8.15197,6.38887,0.14815,0.13807,0.13188,0.13496,0.00973,751.6677628,0.973,
16.50665,9.09162,8.23292,8.15695,8.16005,6.38132,0.14779,0.13793,0.13198,0.13554,0.00967,751.2123902,0.967,
16.51665,9.07782,8.21917,8.16792,8.16729,6.37317,0.14746,0.1378,0.13212,0.13617,0.00961,750.7575689,0.961,
16.52665,9.06388,8.20522,8.17973,8.17332,6.36435,0.14714,0.13767,0.1323,0.13683,0.00955,750.303298,0.955,
16.53665,9.04974,8.19097,8.19239,8.17776,6.35483,0.14683,0.13754,0.13252,0.13751,0.00949,749.8495765,0.949,
16.54666,9.03536,8.17632,8.20587,8.18032,6.34472,0.14652,0.13742,0.1328,0.13821,0.00943,749.3959506,0.943,
16.55666,9.02075,8.16119,8.22005,8.1808,6.33417,0.14621,0.13729,0.13314,0.1389,0.00937,748.9433255,0.937,
16.56666,9.00597,8.1455,8.23478,8.17904,6.32338,0.14589,0.13715,0.13353,0.13959,0.00931,748.4912469,0.931,
16.57666,8.99114,8.12924,8.24985,8.17495,6.31267,0.14557,0.13701,0.13399,0.14026,0.00924,748.0397137,0.924,
16.58666,8.9764,8.11236,8.26495,8.16855,6.30233,0.14523,0.13685,0.1345,0.14091,0.00918,747.5887249,0.918,
16.59666,8.96192,8.09489,8.27981,8.15986,6.29267,0.14489,0.13668,0.13507,0.14152,0.00912,747.1382796,0.912,
16.60666,8.94792,8.07685,8.29405,8.14893,6.28398,0.14455,0.1365,0.13569,0.14209,0.00905,746.6883768,0.905,
16.61666,8.93455,8.05832,8.30735,8.13586,6.27649,0.14422,0.1363,0.13636,0.14262,0.00899,746.2390155,0.899,
16.62666,8.92202,8.03933,8.31937,8.12071,6.27036,0.14389,0.13608,0.13707,0.14311,0.00892,745.7901948,0.892,
16.63666,8.91044,8.01995,8.32976,8.10358,6.26566,0.14358,0.13585,0.13781,0.14354,0.00886,745.3419136,0.886,
